ID	taxonID	kingdom	phylum	class	order	family	scientificName	taxonRank
169612	169612	Plantae	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium lagopus (Laest. ex Hartm.) G. Zinserl. ex Kuzen.	species
140802	140802	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Alismataceae	Sagittaria cuneata E. Sheld.	species
148597	148597	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Araceae	Calla palustris L.	species
149495	149495	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Araceae	Lemna minor L.	species
149500	149500	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Araceae	Lemna trisulca L.	species
141547	141547	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Juncaginaceae	Triglochin maritima L.	species
141597	141597	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Potamogeton gramineus L.	species
141570	141570	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Potamogeton natans L.	species
141607	141607	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Potamogeton obtusifolius Mert. & W.D.J. Koch	species
141608	141608	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Potamogeton praelongus Wulfen	species
141580	141580	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Potamogeton pusillus L.	species
158721	158721	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Potamogeton richardsonii (A. Benn.) Rydb.	species
158723	158723	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Potamogeton robbinsii Oakes	species
141622	141622	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Potamogeton zosteriformis Fernald	species
287314	287314	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Stuckenia filiformis (Pers.) Börner	species
141542	141542	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Scheuchzeriaceae	Scheuchzeria palustris L.	species
142763	142763	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Tofieldiaceae	Tofieldia coccinea Richardson	species
199608	199608	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Tofieldiaceae	Triantha glutinosa (Michx.) Baker	species
132578	132578	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Angelica genuflexa Nutt.	species
132567	132567	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Angelica lucida L.	species
133391	133391	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Cicuta douglasii (DC.) J.M. Coult. & Rose	species
93775	93775	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Cicuta virosa L.	species
133402	133402	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Conioselinum chinense (L.) Britton, Sterns & Poggenb.	species
134818	134818	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum sphondylium L.	species
133466	133466	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ligusticum scoticum L.	species
126358	126358	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Osmorhiza depauperata Phil.	species
132527	132527	Plantae	Tracheophyta	Magnoliopsida	Apiales	Araliaceae	Oplopanax horridus (Sm.) Miq.	species
149546	149546	Plantae	Tracheophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium schoenoprasum L.	species
157789	157789	Plantae	Tracheophyta	Magnoliopsida	Asparagales	Asparagaceae	Maianthemum stellatum (L.) Link	species
144288	144288	Plantae	Tracheophyta	Magnoliopsida	Asparagales	Iridaceae	Iris setosa Pall. ex Link	species
148034	148034	Plantae	Tracheophyta	Magnoliopsida	Asparagales	Orchidaceae	Goodyera repens (L.) R. Br.	species
149621	149621	Plantae	Tracheophyta	Magnoliopsida	Asparagales	Orchidaceae	Malaxis paludosa (L.) Sw.	species
147011	147011	Plantae	Tracheophyta	Magnoliopsida	Asparagales	Orchidaceae	Platanthera dilatata (Pursh) Lindl. ex L.C. Beck	species
146996	146996	Plantae	Tracheophyta	Magnoliopsida	Asparagales	Orchidaceae	Platanthera obtusata (Banks ex Pursh) Lindl.	species
147064	147064	Plantae	Tracheophyta	Magnoliopsida	Asparagales	Orchidaceae	Spiranthes romanzoffiana Cham.	species
133556	133556	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Achillea millefolium L.	species
133562	133562	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Achillea ptarmica L.	species
133760	133760	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Antennaria alpina (L.) Gaertn.	species
133785	133785	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Antennaria monocephala DC.	species
141479	141479	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arnica chamissonis Less.	species
141485	141485	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arnica latifolia Bong.	species
141486	141486	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arnica lessingii Greene	species
136814	136814	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Centaurea cyanus L.	species
135964	135964	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Chrysanthemum arcticum L.	species
139500	139500	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium arvense (L.) Scop.	species
138639	138639	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cosmos bipinnatus Cav.	species
138695	138695	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis tectorum L.	species
135986	135986	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron acris L.	species
136021	136021	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron compositus Pursh	species
135981	135981	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron humilis Graham	species
136911	136911	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron peregrinus (Banks ex Pursh) Greene	species
181584	181584	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Eurybia sibirica (L.) G.L. Nesom	species
142204	142204	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Helianthus annuus L.	species
142162	142162	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium aurantiacum L.	species
161162	161162	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium caespitosum Dumort.	species
143024	143024	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium triste Willd. ex Spreng.	species
161228	161228	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium umbellatum L.	species
143735	143735	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leontodon autumnalis L.	species
143757	143757	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum maximum (Ramond) DC.	species
143758	143758	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum vulgare Lam.	species
153776	153776	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Matricaria discoidea DC.	species
289976	289976	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Packera cymbalaria (Pursh) W.A. Weber & Á. Löve	species
192582	192582	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Packera indecora (Greene) Á. Löve & D. Löve	species
137455	137455	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Petasites frigidus (L.) Fr.	species
136403	136403	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Psilocarphus elatior (A. Gray) A. Gray	species
138491	138491	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio integerrimus Nutt.	species
138496	138496	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio lugens Richardson	species
137495	137495	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio triangularis Hook.	species
138542	138542	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio vulgaris L.	species
139377	139377	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Solidago canadensis L.	species
139437	139437	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Solidago multiradiata Aiton	species
137727	137727	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus arvensis L.	species
139492	139492	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tanacetum vulgare L.	species
138550	138550	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Taraxacum ceratophorum (Ledeb.) DC.	species
200053	200053	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Taraxacum erythrospermum Andrz. ex Besser	species
138564	138564	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Taraxacum officinale F.H. Wigg.	species
138566	138566	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Taraxacum phymatocarpum J. Vahl	species
204121	204121	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tripleurospermum inodorum (L.) Sch. Bip.	species
135371	135371	Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula lasiocarpa Cham.	species
136183	136183	Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula rotundifolia L.	species
129105	129105	Plantae	Tracheophyta	Magnoliopsida	Asterales	Menyanthaceae	Menyanthes trifoliata L.	species
131026	131026	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Asperugo procumbens L.	species
132133	132133	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Cryptantha torreyana (A. Gray) Greene	species
130295	130295	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Mertensia paniculata (Aiton) G. Don	species
161466	161466	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis asiatica (Vestergr.) Schischk. & Serg.	species
132830	132830	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Symphytum officinale L.	species
128563	128563	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Hydrophyllaceae	Nemophila menziesii Hook. & Arn.	species
121263	121263	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis hirsuta (L.) Scop.	species
121307	121307	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Barbarea orthoceras Ledeb.	species
124469	124469	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Brassica rapa L.	species
121335	121335	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Capsella bursa-pastoris (L.) Medik.	species
121351	121351	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine bellidifolia L.	species
121343	121343	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine pratensis L.	species
122326	122326	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine umbellata Greene	species
122361	122361	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Draba borealis DC.	species
122405	122405	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Draba incerta Payson	species
286485	286485	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Draba juvenilis Kom.	species
122416	122416	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Draba nivalis Lilj.	species
122441	122441	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Draba stenoloba Ledeb.	species
123260	123260	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Erysimum cheiranthoides L.	species
848825	848825	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Erysimum X marshallii (Henfr.) Bois	species
123290	123290	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium densiflorum Schrad.	species
123307	123307	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium ramosissimum A. Nelson	species
123341	123341	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Rorippa palustris (L.) Besser	species
125948	125948	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sinapis arvensis L.	species
123360	123360	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Subularia aquatica L.	species
127139	127139	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Thlaspi arvense L.	species
205101	205101	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Turritis glabra L.	species
117716	117716	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Chenopodium album L.	species
117738	117738	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Chenopodium berlandieri Moq.	species
159389	159389	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Salicornia maritima S.L. Wolff & Jefferies	species
109473	109473	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium arvense L.	species
108639	108639	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium beeringianum Cham. & Schltdl.	species
109540	109540	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium fischerianum Ser.	species
109551	109551	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium fontanum Baumg.	species
110069	110069	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus deltoides L.	species
110092	110092	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Dianthus repens Willd.	species
111012	111012	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Gypsophila elegans M. Bieb.	species
111441	111441	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Minuartia arctica (Steven ex Ser.) Graebn.	species
111452	111452	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Minuartia macrocarpa (Pursh) Ostenf.	species
112278	112278	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Minuartia rubella (Wahlenb.) Hiern	species
114799	114799	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moehringia lateriflora (L.) Fenzl	species
116539	116539	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene acaulis (L.) Jacq.	species
117140	117140	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene armeria L.	species
287253	287253	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene latifolia Poir.	species
106388	106388	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene noctiflora L.	species
164019	164019	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergula arvensis L.	species
111610	111610	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergularia rubra (L.) J. Presl & C. Presl	species
112524	112524	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria calycantha (Ledeb.) Bong.	species
113215	113215	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria crispa Cham. & Schltdl.	species
112424	112424	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria humifusa Rottb.	species
112446	112446	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria longipes Goldie	species
112457	112457	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria media (L.) Vill.	species
125899	125899	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Droseraceae	Drosera anglica Huds.	species
125898	125898	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Droseraceae	Drosera rotundifolia L.	species
108800	108800	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Claytonia sarmentosa C.A. Mey.	species
182231	182231	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Fallopia convolvulus (L.) Á. Löve	species
116005	116005	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Oxyria digyna (L.) Hill	species
848140	848140	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria amphibia (L.) Delarbre	species
848107	848107	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria maculosa Gray	species
118747	118747	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Polygonum aviculare L.	species
115834	115834	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex acetosella L.	species
115845	115845	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex arcticus Trautv.	species
115867	115867	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex crispus L.	species
165147	165147	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex longifolius DC.	species
122575	122575	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Parnassia palustris L.	species
130569	130569	Plantae	Tracheophyta	Magnoliopsida	Cornales	Cornaceae	Cornus canadensis L.	species
130557	130557	Plantae	Tracheophyta	Magnoliopsida	Cornales	Cornaceae	Cornus suecica L.	species
131740	131740	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Adoxaceae	Adoxa moschatellina L.	species
131716	131716	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Adoxaceae	Sambucus racemosa L.	species
130845	130845	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum edule (Michx.) Raf.	species
130855	130855	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum opulus L.	species
131703	131703	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Linnaeaceae	Linnaea borealis L.	species
131744	131744	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Valerianaceae	Valeriana capitata Pall. ex Link	species
131762	131762	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Valerianaceae	Valeriana sitchensis Bong.	species
130162	130162	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens noli-tangere L.	species
120238	120238	Plantae	Tracheophyta	Magnoliopsida	Ericales	Diapensiaceae	Diapensia lapponica L.	species
127186	127186	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Andromeda polifolia L.	species
127657	127657	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arctostaphylos uva-ursi (L.) Spreng.	species
169155	169155	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arctous rubra (Rehder & Wilson) Nakai	species
127663	127663	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Cassiope lycopodioides (Pall.) D. Don	species
127662	127662	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Cassiope tetragona (L.) D. Don	species
127784	127784	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Chamaedaphne calyculata (L.) Moench	species
120184	120184	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Empetrum nigrum L.	species
119297	119297	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Harrimanella hypnoides (L.) Coville	species
159074	159074	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Harrimanella stelleriana (Pall.) Coville	species
119314	119314	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Menziesia ferruginea Sm.	species
161413	161413	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Moneses uniflora (L.) A. Gray	species
157180	157180	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Orthilia secunda (L.) House	species
119324	119324	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Phyllodoce aleutica (Spreng.) Heller	species
120195	120195	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola asarifolia Michx.	species
120199	120199	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola chlorantha Sw.	species
120196	120196	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola grandiflora Radius	species
120203	120203	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola minor L.	species
193215	193215	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron groenlandicum (Oeder) Kron & Judd	species
783962	783962	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron tomentosum Harmaja	species
127751	127751	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium ovalifolium Sm.	species
163570	163570	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium oxycoccos L.	species
127705	127705	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium uliginosum L.	species
163574	163574	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium vitis-idaea L.	species
138899	138899	Plantae	Tracheophyta	Magnoliopsida	Ericales	Polemoniaceae	Polemonium boreale Adams	species
138904	138904	Plantae	Tracheophyta	Magnoliopsida	Ericales	Polemoniaceae	Polemonium caeruleum L.	species
138924	138924	Plantae	Tracheophyta	Magnoliopsida	Ericales	Polemoniaceae	Polemonium pulcherrimum Hook.	species
121069	121069	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Androsace alaskana Coville & Standl. ex Hultén	species
121696	121696	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Primula cuneifolia Ledeb.	species
121736	121736	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Trientalis europaea L.	species
121400	121400	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus alpinus L.	species
123006	123006	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus polaris (Seem.) Benth. ex Hook. f.	species
121401	121401	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus umbellatus Bunge	species
156251	156251	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Cytisus scoparius (L.) Link	species
121881	121881	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Hedysarum alpinum L.	species
123892	123892	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus japonicus Willd.	species
124594	124594	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus palustris L.	species
124651	124651	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus arcticus S. Watson	species
125629	125629	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus nootkatensis Donn ex Sims	species
124656	124656	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus polyphyllus Lindl.	species
158887	158887	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago lupulina L.	species
126514	126514	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus officinalis (L.) Lam.	species
126531	126531	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis campestris (L.) DC.	species
126522	126522	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis nigrescens (Pall.) Fisch. ex DC.	species
126527	126527	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis splendens Douglas ex Hook.	species
127303	127303	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium hybridum L.	species
127361	127361	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium pratense L.	species
126576	126576	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium repens L.	species
127385	127385	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vicia cracca L.	species
103529	103529	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula glandulosa Michx.	species
100478	100478	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula kenaica W.H. Evans	species
102794	102794	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula nana L.	species
94772	94772	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula neoalaskana Sarg.	species
104709	104709	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula pendula Roth	species
96351	96351	Plantae	Tracheophyta	Magnoliopsida	Fagales	Myricaceae	Myrica gale L.	species
128162	128162	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana douglasiana Bong.	species
128163	128163	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana glauca Pall.	species
129055	129055	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentianella amarella (L.) Börner	species
129122	129122	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Swertia perennis L.	species
287453	287453	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium boreale L.	species
137993	137993	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium trifidum L.	species
138799	138799	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium triflorum Michx.	species
157452	157452	Plantae	Tracheophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium erianthum DC.	species
135607	135607	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Galeopsis bifida Boenn.	species
135610	135610	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Galeopsis tetrahit L.	species
135314	135314	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lentibulariaceae	Pinguicula villosa L.	species
135323	135323	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lentibulariaceae	Pinguicula vulgaris L.	species
135336	135336	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lentibulariaceae	Utricularia intermedia Hayne	species
135326	135326	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lentibulariaceae	Utricularia vulgaris L.	species
134466	134466	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Boschniakia rossica (Cham. & Schltdl.) B. Fedtsch.	species
135085	135085	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Castilleja unalaschcensis (Cham. & Schltdl.) Malte	species
138348	138348	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Euphrasia mollis (Ledeb.) Wettst.	species
136618	136618	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis capitata M.F. Adams	species
136646	136646	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis labradorica Wirsing	species
136630	136630	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis lanata Cham. & Schltdl.	species
158627	158627	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis macrodonta Richardson	species
136651	136651	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis parviflora Sm.	species
136623	136623	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis verticillata L.	species
